,url,segment_no,cumle_icerigi,kelime_sayısı
835,https://www.haberler.com/pged-den-14-mayis-eczacilik-gunu-mesaji-13221491-haberi/,2,Bu anlamda başta görevleri başında türlü riski alarak canını ortaya koyan salgın hastalıklara yakalanarak hayatlarını kaybeden sağlık çalışanlarımızı insanlarımızı saygıyla rahmetle anıyorum Bizler Galenos tan El Biruni den bugüne mesleğimize emek vermiş meslektaşlarımızın gücünü enerjisini yanımızda duygularını yüreğimizde verdikleri mücadelelerin sorumluluklarını omuzlarımızda hissediyoruz,43
836,https://www.haberler.com/pged-den-14-mayis-eczacilik-gunu-mesaji-13221491-haberi/,3,Bugünden itibaren değişen koşullardaki yaşam anlayışı farklı olacak,8
837,https://www.haberler.com/pged-den-14-mayis-eczacilik-gunu-mesaji-13221491-haberi/,4,Psikolojik sosyal ekonomik yönde yaşanacak farklılıklara önce kendimizi adapte edeceğiz sonra sorumlu olduğumuz topluma yardımcı olmaya çalışacağız,17
838,https://www.haberler.com/pged-den-14-mayis-eczacilik-gunu-mesaji-13221491-haberi/,5,Bu anlamda birliğimizi beraberliğimizi güçlendireceğiz,5
839,https://www.haberler.com/pged-den-14-mayis-eczacilik-gunu-mesaji-13221491-haberi/,6,Bilimsel eczacılığın yılına ulaşmasının anlamlı gururunu yaşarken nice Mayıs ları sağlık mutluluk içinde kutlamayı diliyorum,15
840,https://www.haberler.com/pged-den-14-mayis-eczacilik-gunu-mesaji-13221491-haberi/,7,Öte yandan dernek Mayıs Eczacılık günü dolayısıyla hazırladığı videoda gece gündüz görevimizin başındayız,13
841,https://www.haberler.com/pged-den-14-mayis-eczacilik-gunu-mesaji-13221491-haberi/,8,mesajını paylaştı Kaynak AA,4
842,https://www.haberler.com/kahramanmaras-ta-aydinlatma-diregine-carpan-13221490-haberi/,0,Kahramanmaraş ta aydınlatma direğine çarpan otomobildeki kişi yaralandı Abdülkadir idaresindeki VEM plakalı otomobil Şazibey Mahallesi Batı Çevre Yolunda seyir halindeyken sürücüsünün direksiyon hakimiyetini kaybetmesi sonucu aydınlatma direğine çarptı Kazada sürücüyle birlikte araçtaki Merve Emre yaralandı Acil Servis ekiplerince Kahramanmaraş Sütçü İmam Üniversitesi Sağlık Uygulama Araştırma Hastanesine kaldırılan yaralıların sağlık durumlarının iyi olduğu öğrenildi Kaynak AA,55
843,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,0,Atakum dan üreticiye bin fide desteğiSAMSUN Atakum Belediyesi ilçe genelinde tarımsal üretimin yaygınlaşması amacıyla projelerine hızıyla devam ediyor,18
844,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,1,Belediye ekipleri Atakum un kırsal mahallelerinde geçimini çiftçilikle sağlayan vatandaşlar ücretsiz olarak domates biber patlıcan fidesi ulaştırdı,17
845,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,2,Çalışma kapsamında üreticiye bin fide dağıtıldı,6
846,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,3,Atakum Belediyesi ilçede tarım faaliyetleriyle geçimini sağlayan çiftçilerin fazla üretim yapabilmesi tarımsal üretimin kırsal mahallelerin geneline yaygınlaştırılması özverili çalışmalarına devam ediyor,21
847,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,4,Daha önce yüksek kaliteli tohumları kendi arazilerinde dikip çiftçilere ulaştırmak kolları sıvayan Kırsal Hizmetler Müdürlüğü ekipleri çiftçiye bin fidan tohumu dağıttı,21
848,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,5,Fideleri üreticilerle birlikte toprakla buluşturan Atakum Belediyesi ekipleri kentin tarım yapılan mahallesinde çiftçiyle buluştu bin fide çiftçiye ulaştıAtakum da nüfusun büyük çoğunluğunun tarımla geçimini sağladığı kırsal mahallesi olan Alanlı Akalan Aksu Aslandamı Ayvalı Büyükkolpınar Beypınarı Çakırlar Çobanözü Çobanlı Çamlıyazı Elmaçukuru Erikli Güney Kabadüz Kamalı Kesilli Karaoyumca Karakavuk Kasnakçımermer Kulacadağ Meyvalı Sarıtaş Kayagüney Köseli Çatmaoluk Mahallelerinde muhtarlar aracılığıyla fide taleplerini değerlendiren ekipler temin edilen bin adet domates biber patlıcan fidesini üreticiye ulaştırdı,71
849,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,6,Aynı zamanda Atakum Belediyesi nin Ziraat Mühendisleri sık sık ziyaret ettiği mahallelerde fideleri dağıtırken tarımla ilgili bilimsel verileri üreticilerle paylaşarak sorularını cevapladı,22
850,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,7,Çiftçiler belediyenin desteklerinin kendileri önemli olduğunu belirterek ekiplere teşekkür etti Toprağın önemini anladıkKırsal mahallelerde herkesin dikim yapabilmeleri fide taleplerini karşıladıklarını belirten Atakum Belediyesi Kırsal Hizmetler Müdürlüğü yetkilileri Özellikle korona virüs sürecinde tarımın toprağın sağlıklı gıdaya erişimin önemini bir kere anladık,40
851,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,8,Üretimin aşamasında çiftçilerimizin yanında oluyoruz,5
852,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,9,Atakum un tarım noktasında gelişmesine üreticimizin tarımla geçinmelerine fazla katkıda bulunmaları projeler üretiyoruz,13
853,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,10,Özellikle korona virüs sürecinden olumsuz etkilenmiş çiftçilerimiz başta olmak üzere muhtarlarımızın aracılığıyla üreticilerimizin fide ihtiyaçlarını belirledik üreticilerimize ulaştırdık,18
854,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,11,Aldığımız tepkiler bizleri mutlu etti,5
855,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,12,Bu yıl bin fideyi ulaştırdık ancak önümüzdeki dikim döneminde fazla fideyi çiftçilerimizle paylaşacağız,13
856,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,13,Üretimin artmasına yönelik çalışmalarımıza yoğun biçimde devam ediyoruz konuştu,9
857,https://www.haberler.com/atakum-dan-600-ureticiye-21-bin-fide-destegi-13221489-haberi/,14,SAM SLH Kaynak İHA,4
858,https://www.haberler.com/maskesiz-sokaga-cikmanin-yasak-oldugu-iller-13221488-haberi/,0,Kontrollü Sosyal Hayat sürecinde pazar yerleri marketler AVM ler toplu ulaşım araçları taksiler tekrar hizmet vermeye başlayan kuaförler berberlerde zorunlu olan maske kullanımı illerde hıfzıssıhha kurulları tarafından sokağa çıkıldığında mecburi tutuluyor,31
859,https://www.haberler.com/maskesiz-sokaga-cikmanin-yasak-oldugu-iller-13221488-haberi/,1,Koronavirüse karşı mücadelede sosyal mesafe kuralıyla birlikte önemli tedbir uygulamalarından olarak öne çıkan maske kullanımı Türkiye deki ilde zorunlu hale getirildi SOKAĞA MASKESİZ ÇIKMANIN YASAK OLDUĞU İLLER HANGİLERİ,28
860,https://www.haberler.com/maskesiz-sokaga-cikmanin-yasak-oldugu-iller-13221488-haberi/,2,Koronavirüs tedbirleri nedeniyle ülkemizde illerde sokağa çıkma yasağı uygulanırken illerimizde maskesiz çıkma yasağı getirildi,14
861,https://www.haberler.com/maskesiz-sokaga-cikmanin-yasak-oldugu-iller-13221488-haberi/,3,Maskesiz sokağa çıkmanın yasak olduğu illerimiz şekilde Adıyaman Afyonkarahisar Aydın Balıkesir Bartın Denizli Düzce Kastamonu Muğla Uşak Maskesiz sokağa çıkmanın yasaklandığı ilin yanı sıra Gaziantep İzmir Adana kentlerde insan yoğunluğunun oluştuğu cadde çarşılara maskesiz girilmesi yasaklandı Cumhurbaşkanı Recep Tayyip Erdoğan Mayıs ta Tarabya daki Huber Köşkü nde video konferans yöntemiyle düzenlenen Cumhurbaşkanlığı Kabine Toplantısı nın ardından yaptığı açıklamada yeni tip koronavirüsle mücadelede ortaya çıkan tablonun uzunca bir süre hayatı maske kullanımı fiziki mesafeyi koruma temizliğe sıkı riayetin esasını oluşturduğu yeni düzene göre sürdürülmesi gerektiğine işaret ettiğini açıklamıştı,87
862,https://www.haberler.com/maskesiz-sokaga-cikmanin-yasak-oldugu-iller-13221488-haberi/,4,Maskesiz olarak asla evin dışına adım atmayacağız,7
863,https://www.haberler.com/maskesiz-sokaga-cikmanin-yasak-oldugu-iller-13221488-haberi/,5,diyen Erdoğan sokakta markette iş yerinde yerde fiziki mesafenin mutlaka korunması gerektiğini vurgulamıştı,13
864,https://www.haberler.com/kilicdaroglu-veteriner-hekimler-ile-gorustu-13221487-haberi/,0,Cumhuriyet Halk Partisi CHP Genel Başkanı Kemal Kılıçdaroğlu veteriner hekimler bir video konferans görüşmesi gerçekleştirdi CHP Genel Başkanı Kemal Kılıçdaroğlu Covid salgın hastalığı sürecindeki video konferans görüşmelerine veteriner hekimler devam etti,31
865,https://www.haberler.com/kilicdaroglu-veteriner-hekimler-ile-gorustu-13221487-haberi/,1,Kılıçdaroğlu görüşmede veteriner hekimlerin sorunlarını taleplerini dinleyerek çözüm önerilerini anlattı,10
866,https://www.haberler.com/kilicdaroglu-veteriner-hekimler-ile-gorustu-13221487-haberi/,2,ANKARAKaynak İHA,2
867,https://www.haberler.com/akcakoca-da-yogun-sis-13221486-haberi/,0,Düzce nin Akçakoca ilçesinde etkili olan yoğun sis görüş mesafesini düşürdü Akçakoca sahilinde öğle saatlerinden itibaren yoğunluğunu artıran sis nedeniyle kıyı balıkçıları avlanmaya açılamazken şehir merkezinde trafik ekipleri sürücüleri yakın takip konusunda uyarıyor Meteoroloji yetkilerinden alınan bilgiye göre hava sıcaklığının derece olduğu kentte sisli havanın yarın etkisini kaybedeceği tahmin ediliyor Kaynak AA,52
868,https://www.haberler.com/piyasalarda-gun-ortasi-13221485-haberi/,0,Borsa İstanbul da BIST endeksi günün ilk yarısında yüzde artışla puan oldu Endeks saat itibarıyla önceki kapanışa göre puan değer kazandı,21
869,https://www.haberler.com/piyasalarda-gun-ortasi-13221485-haberi/,1,Dün puandan kapanan BIST endeksi güne puan yüzde azalarak puandan başladı,11
870,https://www.haberler.com/piyasalarda-gun-ortasi-13221485-haberi/,2,Endeks günün ilk yarısında düşük yüksek puanı gördü Günün ilk yarısında mali endeks yüzde sanayi endeksi yüzde değer kaybederken hizmetler endeksi yüzde teknoloji endeksi yüzde değer kazandı Önceki kapanışa göre günün ilk yarısında Borsa İstanbul da işlem gören hisselerden si yükseldi değer kaybetti,43
871,https://www.haberler.com/piyasalarda-gun-ortasi-13221485-haberi/,3,En işlem gören hisse senetleri ASELSAN Eczacıbaşı İlaç Garanti Bankası Sasa Polyester Kardemir oldu Altının onsu dolar seviyesindeUluslararası piyasalarda saat itibarıyla avro dolar paritesi sterlin dolar paritesi dolar yen paritesi düzeyinde seyrediyor İstanbul serbest piyasada dolar liradan avro liradan satılıyor Altının onsu uluslararası piyasalarda dolardan Londra Brent tipi ham petrolün varil fiyatı yüzde artışla dolardan işlem görüyor Kaynak AA,59
872,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,0,AFYONKARAHİSAR da tarihi eser niteliği taşıyan parça objeyi satmaya çalışan şüpheli jandarmanın operasyonuyla yakalandı İl Jandarma Komutanlığı ekipleri Sandıklı ilçesinde oturan E,22
873,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,1,nin elinde tarihi eser niteliği taşıyan tarihi objeler bulunduğu satmak istediği yönündeki istihbarat sonrası fiziki takip başlattı,17
874,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,2,M,1
875,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,3,Sinanpaşa ilçesi Tınaztepe beldesinde bir araç içerisinde Y,8
876,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,4,otururken yakalandı,2
877,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,5,Şüphelilerin üzerlerinde araç içerisinde yapılan aramada sikke tarihi eser niteliği taşıyan obje olmak üzere toplamda parça eser ele geçirildi Eserleri satmaya çalıştıkları belirlenen şüpheli adli makamlara sevk edildi,28
878,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,0,AFYONKARAHİSAR da tarihi eser niteliği taşıyan parça objeyi satmaya çalışan şüpheli jandarmanın operasyonuyla yakalandı İl Jandarma Komutanlığı ekipleri Sandıklı ilçesinde oturan E,22
879,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,1,nin elinde tarihi eser niteliği taşıyan tarihi objeler bulunduğu satmak istediği yönündeki istihbarat sonrası fiziki takip başlattı,17
880,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,2,M,1
881,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,3,Sinanpaşa ilçesi Tınaztepe beldesinde bir araç içerisinde Y,8
882,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,4,otururken yakalandı,2
883,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,5,Şüphelilerin üzerlerinde araç içerisinde yapılan aramada sikke tarihi eser niteliği taşıyan obje olmak üzere toplamda parça eser ele geçirildi Eserleri satmaya çalıştıkları belirlenen şüpheli adli makamlara sevk edildi,28
884,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,12,İl Jandarma Komutanlığı ekipleri Sandıklı ilçesinde oturan E,8
885,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,1,nin elinde tarihi eser niteliği taşıyan tarihi objeler bulunduğu satmak istediği yönündeki istihbarat sonrası fiziki takip başlattı,17
886,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,2,M,1
887,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,3,Sinanpaşa ilçesi Tınaztepe beldesinde bir araç içerisinde Y,8
888,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,4,otururken yakalandı,2
889,https://www.haberler.com/tarihi-eser-kacakcilari-270-parca-objeyle-13221484-haberi/,17,Şüphelilerin üzerlerinde araç içerisinde yapılan aramada sikke tarihi eser niteliği taşıyan obje olmak üzere toplamda parça eser ele geçirildi Eserleri satmaya çalıştıkları belirlenen şüpheli adli makamlara sevk edildi Kaynak DHA,30
890,https://www.haberler.com/asansor-projesini-maskesiz-incelediler-13221483-haberi/,0,Bilecik Ticaret Sanayi Odasının yönetim kurulu üyeleri Şeyh Edeali Türbesi ne yapılan asansör projesinin maske takmadan incelerken birde fotoğrafları sosyal medya hesaplarından paylaştılar Türkiye Odalar Borsalar Birliği nin TOBB desteğiyle Şeyh Edebali Türbesi ne inşa edilen metre yüksekliğindeki asansör hızla yükseliyor,41
891,https://www.haberler.com/asansor-projesini-maskesiz-incelediler-13221483-haberi/,1,Bilecik TSO Başkanı Şükrü Keskin Başkan Yardımcısı Ercan Düzgün yönetim kurulu üyeleri yapılan çalışmaları yerinde inceledi,16
892,https://www.haberler.com/asansor-projesini-maskesiz-incelediler-13221483-haberi/,2,Yapılan inceleme Bilecik TSO Başkanı Şükrü Keskin Korana virüs Covit tedbirleri kapsamında maske takarken Başkan Yardımcısı Ercan Düzgün yönetim kurulu üyelerinin maske takmaması gözlerden kaçmadı,25
893,https://www.haberler.com/asansor-projesini-maskesiz-incelediler-13221483-haberi/,3,Üstüne bir çekinilen fotoğrafları sosyal medya üzerinden paylaşarak Şeyh Edebali Türbesi Asansör Projesini inşaatını yerinde inceledi dediler,17
894,https://www.haberler.com/asansor-projesini-maskesiz-incelediler-13221483-haberi/,4,BİLECİKKaynak İHA,2
895,https://www.haberler.com/erzurum-4-yegeni-ile-agabeyi-ve-damadini-olduren-13221481-haberi/,0,ERZURUM yeğeni ağabeyi damadını öldüren sanıkla oğullarına ceza yağdıKaynak DHA,10
896,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,0,ADANA da koronavirüs salgınını engellemek amacıyla polis kent giriş çıkışlarında araçları durdurak vatandaşları ateş ölçerle kontrol ederek uyarılarda bulunmayı sürdürüyor Bakanlar Kurulu kararıyla seyahat kısıtlamasının kaldırıldığı iller arasında olan Adana da polis ekipleri Tarsus Mersin Gaziantep TAG otoyolunda kurulan uygulama noktasında denetimlerini sürdürdü,43
897,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,1,Bir sağlık görevlisi araç içinde bulunanların ateşini ölçtü,8
898,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,2,Ayrıca polis ekipleri vatandaşları uyararak maske sosyal mesafe kurallarına uyulması gerektiğini anlattı,12
899,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,3,Uygulama sırasında Tarsus Adana Gaziantep TAG otoyolunda uzun araç kuyrukları oluştu,11
900,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,0,ADANA da koronavirüs salgınını engellemek amacıyla polis kent giriş çıkışlarında araçları durdurak vatandaşları ateş ölçerle kontrol ederek uyarılarda bulunmayı sürdürüyor Bakanlar Kurulu kararıyla seyahat kısıtlamasının kaldırıldığı iller arasında olan Adana da polis ekipleri Tarsus Mersin Gaziantep TAG otoyolunda kurulan uygulama noktasında denetimlerini sürdürdü,43
901,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,1,Bir sağlık görevlisi araç içinde bulunanların ateşini ölçtü,8
902,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,2,Ayrıca polis ekipleri vatandaşları uyararak maske sosyal mesafe kurallarına uyulması gerektiğini anlattı,12
903,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,3,Uygulama sırasında Tarsus Adana Gaziantep TAG otoyolunda uzun araç kuyrukları oluştu,11
904,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,8,Bakanlar Kurulu kararıyla seyahat kısıtlamasının kaldırıldığı iller arasında olan Adana da polis ekipleri Tarsus Mersin Gaziantep TAG otoyolunda kurulan uygulama noktasında denetimlerini sürdürdü,23
905,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,1,Bir sağlık görevlisi araç içinde bulunanların ateşini ölçtü,8
906,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,2,Ayrıca polis ekipleri vatandaşları uyararak maske sosyal mesafe kurallarına uyulması gerektiğini anlattı,12
907,https://www.haberler.com/adana-da-polis-kente-giriste-denetimlerini-13221480-haberi/,11,Uygulama sırasında Tarsus Adana Gaziantep TAG otoyolunda uzun araç kuyrukları oluştu Kaynak DHA,13
908,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,0,Mecidiyeköy Mahmutbey Metro hattında çalışan İspanyol işçiler koronavirüs salgını nedeniyle ülkelerine dönünce hattın açılışı ertelendi,15
909,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,1,İstanbul Büyükşehir Belediye İBB Başkanı Ekrem İmamoğlu Çalışanları İspanya dan buraya getirmek büyük çaba içerisindeyiz dedi İBB Başkanı Ekrem İmamoğlu yapımı devam eden Mecidiyeköy Mahmutbey Metro Hattı nda incelemelerde bulundu,30
910,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,2,Nurtepe İstasyonu nu gezen İmamoğlu hattı Mayıs ta hizmete almayı planladıklarını ancak koronavirüs salgını sürecinin buna izin vermediğini söyledi,19
911,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,3,Hattın sinyalizasyon sistemini İspanyol bir firmanın yaptığını firmanın buradaki çalışanlarının büyük oranda İspanyol kökenli olduğunu belirten İmamoğlu Maalesef Kovid süreciyle Mart itibariyle hizmeti yapamaz duruma geldiler dedi Salgın hastalık nedeniyle tür aksaklıkların başka şantiyeler yaşandığını vurgulayan İmamoğlu sonra şunları söyledi Bu şantiyeyi bırakıp ülkelerine dönmek zorunda kaldılar,47
912,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,4,Neredeyse aydır hizmeti alamıyoruz,4
913,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,5,Bu hizmeti burada yapan bir kısım yerli çalışanlar var yüklenici firmanın bize aktardığına göre,14
914,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,6,Ama tabii yetersiz bir çalışma,5
915,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,7,Şu anda gördüğünüz istasyonlarda tümüyle sona gelmiş durumda,8
916,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,8,Böyle bir ortamda tek eksiğimiz sinyalizasyon,6
917,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,9,Bu tür konularda teknik kısım önemli,6
918,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,10,Yani testler işlemler yapılmadan burayı açmak mümkün değil,8
919,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,11,Şu anda onu bekliyoruz iletişim sürüyor,6
920,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,12,Hem yüklenici firma iletişimi sürdürüyoruz bir an önce getirmek,9
921,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,13,Büyük çaba içerisindeyiz,3
922,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,14,Net cevap alınamadığı yaklaşık gün gün test sürecinin sinyalizasyon açısından burada geçirilmesi lazım,13
923,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,15,Bir an önce normalleşip çalışanları İspanya dan buraya getirmek büyük çaba içerisindeyiz,12
924,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,16,Başlar başlamaz hattımızın sinyalizasyon hizmetini alıp bir an önce İstanbullulara hattı hediye etmek istiyoruz,14
925,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,17,Yoksa Mayıs ayı içerisinde açıyor olacaktık böyle üzücü bir olay yaşadık,11
926,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,18,Kovidin tür aksaklıkları yaşattığı şantiyelerimiz başka projelerimiz mevcut,8
927,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,19,Bu aksaklıktan dolayı üzgünüz,4
928,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,20,Çözümsüz bir iş değil hızlıca çözeceğiz dediİBB Raylı Sistemler Daire Başkanı Pelin Alpkökin hattaki çalışmalarla ilgili olarak İmamoğlu na teknik bilgi verdi,22
929,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,21,Alpkökin hattın Beşiktaş Kabataş istasyonlarındaki arkeolojik çalışmaların devam ettiğini söyledi,10
930,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,0,Mecidiyeköy Mahmutbey Metro hattında çalışan İspanyol işçiler koronavirüs salgını nedeniyle ülkelerine dönünce hattın açılışı ertelendi,15
931,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,1,İstanbul Büyükşehir Belediye İBB Başkanı Ekrem İmamoğlu Çalışanları İspanya dan buraya getirmek büyük çaba içerisindeyiz dedi İBB Başkanı Ekrem İmamoğlu yapımı devam eden Mecidiyeköy Mahmutbey Metro Hattı nda incelemelerde bulundu,30
932,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,2,Nurtepe İstasyonu nu gezen İmamoğlu hattı Mayıs ta hizmete almayı planladıklarını ancak koronavirüs salgını sürecinin buna izin vermediğini söyledi,19
933,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,3,Hattın sinyalizasyon sistemini İspanyol bir firmanın yaptığını firmanın buradaki çalışanlarının büyük oranda İspanyol kökenli olduğunu belirten İmamoğlu Maalesef Kovid süreciyle Mart itibariyle hizmeti yapamaz duruma geldiler dedi Salgın hastalık nedeniyle tür aksaklıkların başka şantiyeler yaşandığını vurgulayan İmamoğlu sonra şunları söyledi Bu şantiyeyi bırakıp ülkelerine dönmek zorunda kaldılar,47
934,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,4,Neredeyse aydır hizmeti alamıyoruz,4
935,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,5,Bu hizmeti burada yapan bir kısım yerli çalışanlar var yüklenici firmanın bize aktardığına göre,14
936,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,6,Ama tabii yetersiz bir çalışma,5
937,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,7,Şu anda gördüğünüz istasyonlarda tümüyle sona gelmiş durumda,8
938,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,8,Böyle bir ortamda tek eksiğimiz sinyalizasyon,6
939,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,9,Bu tür konularda teknik kısım önemli,6
940,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,10,Yani testler işlemler yapılmadan burayı açmak mümkün değil,8
941,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,11,Şu anda onu bekliyoruz iletişim sürüyor,6
942,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,12,Hem yüklenici firma iletişimi sürdürüyoruz bir an önce getirmek,9
943,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,13,Büyük çaba içerisindeyiz,3
944,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,14,Net cevap alınamadığı yaklaşık gün gün test sürecinin sinyalizasyon açısından burada geçirilmesi lazım,13
945,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,15,Bir an önce normalleşip çalışanları İspanya dan buraya getirmek büyük çaba içerisindeyiz,12
946,https://www.haberler.com/ispanyol-isciler-ulkelerine-donunce-metro-acilisi-13221479-haberi/,16,Başlar başlamaz hattımızın sinyalizasyon hizmetini alıp bir an önce İstanbullulara hattı hediye etmek istiyoruz,14
